course_id,relation_id,relation_type,grade_requirement
120049,114928,cross,
120049,116234,pre,C-
120050,114966,cross,
120051,115142,cross,
120051,115732,pre,C-
120051,120061,pre,C-
120052,117105,cross,
120052,116343,pre,C-
120052,117090,pre,C-
120053,117108,cross,
120053,117105,pre,C-
120054,117271,cross,
120055,119218,cross,
120056,119388,cross,
120057,117151,cross,
120058,117152,cross,
120060,116424,cross,
120061,116482,cross,
120062,116483,cross,
120062,120061,pre,C-
120063,117153,cross,
120065,117154,cross,
120066,117155,cross,
120068,120041,cross,
120068,120125,cross,
120068,116220,pre,C-
120068,117077,pre,C-
120068,118510,pre,C-
120068,116964,pre,C-
120068,118187,pre,C-
120070,120069,pre,C-
120078,120077,pre,C-
120081,120041,cross,
120081,120068,cross,
120081,120125,cross,
120081,116220,pre,C-
120081,117077,pre,C-
120081,118510,pre,C-
120081,116964,pre,C-
120081,118187,pre,C-
120082,119232,cross,
120083,116425,cross,
120092,120091,pre,C-
120094,120095,pre,C-
120095,120096,pre,C-
120098,117156,cross,
120099,117157,cross,
120102,120089,pre,C-
120102,120100,pre,C-
120102,120101,pre,C-
120104,120066,pre,C-
120112,120113,pre,C-
120114,120041,cross,
120114,120068,cross,
120114,120125,cross,
120114,116220,pre,C-
120114,117077,pre,C-
120114,118510,pre,C-
120114,116964,pre,C-
120114,118187,pre,C-
120116,114763,cross,
120116,114873,cross,
120117,114850,cross,
120117,116873,cross,
120118,116927,cross,
120119,119621,cross,
120120,119259,cross,
120121,119469,cross,
120121,116375,pre,C-
120122,117353,cross,
120122,117551,cross,
120122,119792,cross,
120123,119818,cross,
120123,116378,pre,C-
120124,117615,pre,C-
120125,120041,cross,
120125,120068,cross,
120125,116220,pre,C-
120125,117077,pre,C-
120125,118510,pre,C-
120125,116964,pre,C-
120125,118187,pre,C-
120126,115352,pre,C-
120126,120167,pre,C-
120127,116379,pre,C-
120127,116600,pre,C-
120127,118725,pre,C-
120129,116379,pre,C-
120129,116600,pre,C-
120129,118725,pre,C-
120133,118725,pre,C-
120134,118432,cross,
120135,115377,pre,C-
120135,118359,pre,C-
120135,120168,pre,C-
120136,115352,pre,C-
120136,120167,pre,C-
120139,115346,pre,C-
120140,115346,pre,C-
120146,115346,cross,
120146,115411,cross,
120146,117070,cross,
120146,115275,pre,C-
120146,115279,pre,C-
120147,115412,cross,
120147,117074,cross,
120147,115275,pre,C-
120147,115279,pre,C-
120150,120149,pre,C-
120151,120324,pre,C-
120152,119922,pre,C-
120152,117490,pre,C-
120152,117493,pre,C-
120153,120149,pre,C-
120153,120150,pre,C-
120154,120152,pre,C-
120154,117500,pre,C-
120155,117493,pre,C-
120155,117499,pre,C-
120156,117493,pre,C-
120156,117499,pre,C-
120157,117493,pre,C-
120157,117499,pre,C-
120158,117493,pre,C-
120158,117499,pre,C-
120158,120155,pre,C-
120158,120156,pre,C-
120159,120149,pre,C-
120159,120150,pre,C-
120161,120252,pre,C-
120161,120253,pre,C-
120161,120251,pre,C-
120161,120254,pre,C-
120161,120255,pre,C-
120162,118387,co,C-
120163,120164,pre,C-
120164,120163,co,C-
120165,118382,co,C-
120166,118336,co,C-
120166,115340,pre,C-
120166,115304,pre,C-
120166,118382,pre,C-
120167,118337,co,C-
120167,115341,pre,C-
120167,120166,pre,C-
120168,118340,co,C-
120168,115352,pre,C-
120168,120167,pre,C-
120169,120126,preco,C-
120169,115377,pre,C-
120169,120168,pre,C-
120170,120322,cross,
120170,118346,co,C-
120170,115340,pre,C-
120170,115304,pre,C-
120170,118382,pre,C-
120171,118341,co,C-
120171,115304,pre,C-
120171,115340,pre,C-
120176,116964,pre,C-
120176,118187,pre,C-
120181,116997,pre,C-
120181,115537,pre,C-
120184,116487,pre,C-
120184,115431,pre,C-
120184,115661,pre,C-
120184,115663,pre,C-
120185,119722,pre,C-
120185,120184,pre,C-
120186,116343,pre,C-
120187,119926,pre,C-
120187,119425,pre,C-
120188,115010,pre,C-
120188,115011,pre,C-
120190,118139,pre,C-
120194,115420,co,C-
120196,119450,pre,C-
120197,119450,pre,C-
120198,120323,pre,C-
120199,120198,pre,C-
120201,116388,pre,C-
120201,120200,pre,C-
120203,116389,pre,C-
120203,120200,pre,C-
120204,116389,pre,C-
120204,120200,pre,C-
120205,120201,co,C-
120206,120204,pre,C-
120207,114815,co,C-
120208,114822,co,C-
120209,114811,co,C-
120210,114786,co,C-
120212,115391,pre,C-
120213,115391,pre,C-
120213,116876,pre,C-
120214,115388,preco,C-
120214,115381,pre,C-
120215,115379,pre,C-
120215,115384,pre,C-
120216,115396,pre,C-
120217,115396,pre,C-
120217,115397,pre,C-
120217,120216,pre,C-
120218,115787,pre,C-
120218,115788,pre,C-
120218,120135,pre,C-
120218,115813,pre,C-
120219,115377,pre,C-
120219,118359,pre,C-
120219,120168,pre,C-
120219,115074,pre,C-
120220,115915,preco,C-
120220,120219,pre,C-
120221,120219,pre,C-
120221,120136,pre,C-
120222,120219,pre,C-
120222,120136,pre,C-
120223,120026,pre,C-
120226,117721,pre,C-
120226,118294,pre,C-
120226,120136,pre,C-
120226,116045,pre,C-
120226,116273,pre,C-
120227,120228,pre,C-
120227,116126,pre,C-
120229,120228,pre,C-
120229,116125,pre,C-
120229,116126,pre,C-
120232,120026,pre,C-
120233,120232,pre,C-
120234,120026,pre,C-
120237,120022,pre,C-
120238,120022,pre,C-
120238,120000,pre,C-
120239,120022,pre,C-
120246,115275,pre,C-
120247,115275,pre,C-
120248,116315,pre,C-
120250,117539,pre,C-
120250,117541,pre,C-
120250,117540,pre,C-
120250,117387,pre,C-
120251,120177,pre,C-
120251,120178,pre,C-
120251,120160,pre,C-
120251,120314,pre,C-
120251,119169,pre,C-
120251,120176,pre,C-
120252,120253,co,C-
120252,120177,pre,C-
120252,120178,pre,C-
120252,120160,pre,C-
120252,120314,pre,C-
120252,119169,pre,C-
120252,120176,pre,C-
120253,120252,co,C-
120253,120177,pre,C-
120253,120178,pre,C-
120253,120160,pre,C-
120253,120314,pre,C-
120253,119169,pre,C-
120253,120176,pre,C-
120254,120255,co,C-
120254,120177,pre,C-
120254,120178,pre,C-
120254,120160,pre,C-
120254,120314,pre,C-
120254,119169,pre,C-
120254,120176,pre,C-
120255,120254,co,C-
120255,120177,pre,C-
120255,120178,pre,C-
120255,120160,pre,C-
120255,120314,pre,C-
120255,119169,pre,C-
120255,120176,pre,C-
120256,120315,co,C-
120256,120252,pre,C-
120256,120253,pre,C-
120256,120251,pre,C-
120256,120254,pre,C-
120256,120255,pre,C-
120257,120315,co,C-
120257,120252,pre,C-
120257,120253,pre,C-
120257,120251,pre,C-
120257,120254,pre,C-
120257,120255,pre,C-
120258,120257,co,C-
120258,120252,pre,C-
120258,120253,pre,C-
120258,120251,pre,C-
120258,120254,pre,C-
120258,120255,pre,C-
120259,120260,co,C-
120259,119171,pre,C-
120259,120161,pre,C-
120259,120315,pre,C-
120259,120256,pre,C-
120259,120257,pre,C-
120259,120258,pre,C-
120260,120259,co,C-
120260,119171,pre,C-
120260,120161,pre,C-
120260,120315,pre,C-
120260,120256,pre,C-
120260,120257,pre,C-
120260,120258,pre,C-
120261,120262,co,C-
120261,119171,pre,C-
120261,120161,pre,C-
120261,120315,pre,C-
120261,120256,pre,C-
120261,120257,pre,C-
120261,120258,pre,C-
120262,120261,co,C-
120262,119171,pre,C-
120262,120161,pre,C-
120262,120315,pre,C-
120262,120256,pre,C-
120262,120257,pre,C-
120262,120258,pre,C-
120265,120266,co,C-
120265,120176,pre,C-
120265,119087,pre,C-
120265,120263,pre,C-
120265,120264,pre,C-
120266,120265,co,C-
120266,120176,pre,C-
120266,119087,pre,C-
120266,120263,pre,C-
120266,120264,pre,C-
120267,119170,pre,C-
120267,120259,pre,C-
120267,120260,pre,C-
120267,120261,pre,C-
120267,120262,pre,C-
120268,119168,pre,C-
120268,120265,pre,C-
120268,120266,pre,C-
120269,119170,pre,C-
120269,120259,pre,C-
120269,120260,pre,C-
120269,120261,pre,C-
120269,120262,pre,C-
120270,119168,pre,C-
120270,120265,pre,C-
120270,120266,pre,C-
120271,116964,pre,C-
120271,118187,pre,C-
120272,117214,pre,C-
120272,117838,pre,C-
120272,116964,pre,C-
120272,118187,pre,C-
120273,120274,cross,
120273,120275,cross,
120273,120276,cross,
120273,115263,pre,C-
120274,120273,cross,
120274,120275,cross,
120274,120276,cross,
120274,115263,pre,C-
120275,120273,cross,
120275,120274,cross,
120275,120276,cross,
120275,115263,pre,C-
120276,120273,cross,
120276,120274,cross,
120276,120275,cross,
120276,115263,pre,C-
120278,120241,pre,C-
120278,120242,pre,C-
120280,120243,pre,C-
120281,120244,pre,C-
120282,120243,pre,C-
120282,120244,pre,C-
120284,120243,pre,C-
120284,120280,pre,C-
120285,120281,pre,C-
120285,120279,pre,C-
120311,120272,pre,C-
120311,119860,pre,C-
120311,117214,pre,C-
120311,120381,pre,C-
120311,117838,pre,C-
120311,116272,pre,C-
120312,120311,pre,C-
120313,119970,pre,C-
120313,119973,pre,C-
120313,116105,pre,C-
120313,116263,pre,C-
120313,116319,pre,C-
120314,119169,co,C-
120315,120256,co,C-
120315,120252,pre,C-
120315,120253,pre,C-
120315,120251,pre,C-
120315,120254,pre,C-
120315,120255,pre,C-
120316,117364,cross,
120316,117545,cross,
120316,119253,cross,
120317,118537,co,C-
120317,118533,pre,C-
120317,118534,pre,C-
120317,118535,pre,C-
120318,120319,cross,
120318,116939,pre,C-
120319,120318,cross,
120319,116939,co,C-
120320,118048,co,C-
120320,118052,co,C-
120320,118053,co,C-
120320,118016,pre,C-
120320,118029,pre,C-
120321,118048,co,C-
120321,118052,co,C-
120321,118053,co,C-
120321,118016,pre,C-
120321,118029,pre,C-
120322,120170,cross,
120322,118346,co,C-
120322,115340,pre,C-
120322,115304,pre,C-
120322,118382,pre,C-
120323,119965,pre,C-
120324,120149,pre,C-
120324,120150,pre,C-
120329,114783,co,C-
120330,114785,co,C-
120331,114784,co,C-
120333,116273,pre,C-
120334,116045,pre,C-
120334,116273,pre,C-
120340,119655,pre,C-
120346,120345,pre,C-
120348,116767,co,C-
120348,116770,pre,C-
120348,116771,pre,C-
120348,116773,pre,C-
120349,120348,pre,C-
120350,116802,pre,C-
120369,117446,pre,C-
120369,118196,pre,C-
120370,117446,pre,C-
120370,118196,pre,C-
120372,116375,pre,C-
120372,119477,pre,C-
120382,117214,pre,C-
120382,117838,pre,C-
120383,120203,pre,C-
120383,120204,pre,C-
120384,120200,pre,C-
120385,115608,pre,C-
120386,119693,pre,C-
120386,119758,pre,C-
120386,119866,pre,C-
120386,115642,pre,C-
120386,115648,pre,C-
120386,115649,pre,C-
120389,115669,pre,C-
120390,115667,pre,C-
120392,119974,pre,C-
120394,114814,pre,C-
120394,114784,pre,C-
120396,115929,pre,C-
120397,120218,pre,C-
120402,116964,pre,C-
120402,118187,pre,C-
120407,118003,preco,C-
120407,115359,pre,C-
120407,115290,pre,C-
120407,115291,pre,C-
120407,115275,pre,C-
120407,115279,pre,C-
120408,118618,pre,C-
120412,118618,pre,C-
120413,120126,pre,C-
120413,118297,pre,C-
120413,118381,pre,C-
120414,118023,pre,C-
120414,120415,pre,C-
120414,118029,pre,C-
120414,118031,pre,C-
120414,118049,pre,C-
120415,118016,pre,C-
120415,118029,pre,C-
120416,116964,pre,C-
120416,118187,pre,C-
120417,116273,pre,C-
120419,116964,pre,C-
120419,118187,pre,C-
120420,115124,pre,C-
120421,118517,pre,C-
120421,114931,pre,C-
120428,119125,co,C-
120428,119136,pre,C-
120428,119137,pre,C-
120428,119124,pre,C-
120435,117463,pre,C-
120436,120435,pre,C-
120439,119190,pre,C-
120442,117463,pre,C-
120443,115074,pre,C-
120443,115376,pre,C-
120443,115375,pre,C-
120444,117553,pre,C-
120444,117568,pre,C-
120444,115563,pre,C-
120444,115564,pre,C-
120444,117557,pre,C-
120450,120256,co,C-
120450,120252,pre,C-
120450,120253,pre,C-
120450,120251,pre,C-
120450,120254,pre,C-
120450,120255,pre,C-
120451,116817,pre,C-
120452,120266,co,C-
120452,120176,pre,C-
120452,119087,pre,C-
120452,120263,pre,C-
120452,120264,pre,C-
120453,116676,pre,C-
120456,123014,co,C-
120457,123015,co,C-
120458,116767,pre,C-
120458,116771,pre,C-
120460,116273,pre,C-
120460,120126,pre,C-
120460,116263,pre,C-
120461,117775,pre,C-
120464,119668,pre,C-
120464,119652,pre,C-
120467,116519,pre,C-
120468,117823,preco,C-
120469,119888,cross,
120469,119876,pre,C-
120470,119889,cross,
120470,119876,pre,C-
120471,119890,cross,
120471,119876,pre,C-
120473,120472,pre,C-
120474,117002,pre,C-
120475,120474,preco,C-
